id,fruit,side,day,camera_type,header_file,data_file,record_id,init_weight,end_weight,storage_days,firmness,comment,ripeness_state,ripeness_state_fine,img_shape,ripeness_state_y,is_damaged
444,Mango,back,day_10_m3,VIS,Mango/VIS/day_10_m3/mango_day_10_m3_02_back.hdr,Mango/VIS/day_10_m3/mango_day_10_m3_02_back.bin,444,436,407.0,9,11950.0,,perfect,ripe,"(64, 64, 224)",1,0
445,Mango,back,day_10_m3,VIS_COR,Mango/VIS_COR/day_10_m3/mango_day_10_m3_02_back.hdr,Mango/VIS_COR/day_10_m3/mango_day_10_m3_02_back.bin,445,436,407.0,9,11950.0,,perfect,ripe,"(64, 64, 249)",1,0
446,Mango,back,day_2_m3,VIS,Mango/VIS/day_2_m3/mango_day_2_m3_03_back.hdr,Mango/VIS/day_2_m3/mango_day_2_m3_03_back.bin,446,449,448.0,1,16000.0,,unripe,unripe,"(64, 64, 224)",0,0
447,Mango,front,day_2_m3,VIS_COR,Mango/VIS_COR/day_2_m3/mango_day_2_m3_03_front.hdr,Mango/VIS_COR/day_2_m3/mango_day_2_m3_03_front.bin,447,449,448.0,1,16000.0,,unripe,unripe,"(64, 64, 249)",0,0
448,Mango,back,day_2_m3,VIS_COR,Mango/VIS_COR/day_2_m3/mango_day_2_m3_03_back.hdr,Mango/VIS_COR/day_2_m3/mango_day_2_m3_03_back.bin,448,449,448.0,1,16000.0,,unripe,unripe,"(64, 64, 249)",0,0
449,Mango,back,day_9_m3,VIS,Mango/VIS/day_9_m3/mango_day_9_m3_04_back.hdr,Mango/VIS/day_9_m3/mango_day_9_m3_04_back.bin,449,470,445.0,8,14200.0,,unripe,unripe,"(64, 64, 224)",0,0
450,Mango,front,day_5_m3,VIS,Mango/VIS/day_5_m3/mango_day_5_m3_05_front.hdr,Mango/VIS/day_5_m3/mango_day_5_m3_05_front.bin,450,441,419.0,4,15350.0,,unripe,unripe,"(64, 64, 224)",0,0
451,Mango,back,day_5_m3,VIS,Mango/VIS/day_5_m3/mango_day_5_m3_05_back.hdr,Mango/VIS/day_5_m3/mango_day_5_m3_05_back.bin,451,441,419.0,4,15350.0,,unripe,unripe,"(64, 64, 224)",0,0
452,Mango,front,day_5_m3,VIS_COR,Mango/VIS_COR/day_5_m3/mango_day_5_m3_05_front.hdr,Mango/VIS_COR/day_5_m3/mango_day_5_m3_05_front.bin,452,441,419.0,4,15350.0,,unripe,unripe,"(64, 64, 249)",0,0
453,Mango,back,day_5_m3,VIS_COR,Mango/VIS_COR/day_5_m3/mango_day_5_m3_05_back.hdr,Mango/VIS_COR/day_5_m3/mango_day_5_m3_05_back.bin,453,441,419.0,4,15350.0,,unripe,unripe,"(64, 64, 249)",0,0
454,Mango,front,day_8_m3,VIS,Mango/VIS/day_8_m3/mango_day_8_m3_06_front.hdr,Mango/VIS/day_8_m3/mango_day_8_m3_06_front.bin,454,409,389.0,7,6300.0,,perfect,ripe,"(64, 64, 224)",1,0
455,Mango,front,day_8_m3,VIS_COR,Mango/VIS_COR/day_8_m3/mango_day_8_m3_06_front.hdr,Mango/VIS_COR/day_8_m3/mango_day_8_m3_06_front.bin,455,409,389.0,7,6300.0,,perfect,ripe,"(64, 64, 249)",1,0
456,Mango,back,day_8_m3,VIS_COR,Mango/VIS_COR/day_8_m3/mango_day_8_m3_06_back.hdr,Mango/VIS_COR/day_8_m3/mango_day_8_m3_06_back.bin,456,409,389.0,7,6300.0,,perfect,ripe,"(64, 64, 249)",1,0
457,Mango,front,day_4_m3,VIS,Mango/VIS/day_4_m3/mango_day_4_m3_07_front.hdr,Mango/VIS/day_4_m3/mango_day_4_m3_07_front.bin,457,422,410.0,3,9450.0,,unripe,unripe,"(64, 64, 224)",0,0
458,Mango,back,day_4_m3,VIS,Mango/VIS/day_4_m3/mango_day_4_m3_07_back.hdr,Mango/VIS/day_4_m3/mango_day_4_m3_07_back.bin,458,422,410.0,3,9450.0,,unripe,unripe,"(64, 64, 224)",0,0
459,Mango,front,day_4_m3,VIS_COR,Mango/VIS_COR/day_4_m3/mango_day_4_m3_07_front.hdr,Mango/VIS_COR/day_4_m3/mango_day_4_m3_07_front.bin,459,422,410.0,3,9450.0,,unripe,unripe,"(64, 64, 249)",0,0
460,Mango,back,day_4_m3,VIS_COR,Mango/VIS_COR/day_4_m3/mango_day_4_m3_07_back.hdr,Mango/VIS_COR/day_4_m3/mango_day_4_m3_07_back.bin,460,422,410.0,3,9450.0,,unripe,unripe,"(64, 64, 249)",0,0
461,Mango,front,day_8_m3,VIS,Mango/VIS/day_8_m3/mango_day_8_m3_08_front.hdr,Mango/VIS/day_8_m3/mango_day_8_m3_08_front.bin,461,445,425.0,7,2600.0,,perfect,ripe,"(64, 64, 224)",1,0
462,Mango,back,day_8_m3,VIS,Mango/VIS/day_8_m3/mango_day_8_m3_08_back.hdr,Mango/VIS/day_8_m3/mango_day_8_m3_08_back.bin,462,445,425.0,7,2600.0,,perfect,ripe,"(64, 64, 224)",1,0
463,Mango,front,day_8_m3,VIS_COR,Mango/VIS_COR/day_8_m3/mango_day_8_m3_08_front.hdr,Mango/VIS_COR/day_8_m3/mango_day_8_m3_08_front.bin,463,445,425.0,7,2600.0,,perfect,ripe,"(64, 64, 249)",1,0
464,Mango,back,day_8_m3,VIS_COR,Mango/VIS_COR/day_8_m3/mango_day_8_m3_08_back.hdr,Mango/VIS_COR/day_8_m3/mango_day_8_m3_08_back.bin,464,445,425.0,7,2600.0,,perfect,ripe,"(64, 64, 249)",1,0
465,Mango,front,day_8_m3,VIS,Mango/VIS/day_8_m3/mango_day_8_m3_09_front.hdr,Mango/VIS/day_8_m3/mango_day_8_m3_09_front.bin,465,427,404.0,7,16750.0,,overripe,overripe,"(64, 64, 224)",2,0
466,Mango,back,day_8_m3,VIS,Mango/VIS/day_8_m3/mango_day_8_m3_09_back.hdr,Mango/VIS/day_8_m3/mango_day_8_m3_09_back.bin,466,427,404.0,7,16750.0,,overripe,overripe,"(64, 64, 224)",2,0
467,Mango,back,day_8_m3,VIS_COR,Mango/VIS_COR/day_8_m3/mango_day_8_m3_09_back.hdr,Mango/VIS_COR/day_8_m3/mango_day_8_m3_09_back.bin,467,427,404.0,7,16750.0,,overripe,overripe,"(64, 64, 249)",2,0
468,Mango,front,day_3_m3,VIS,Mango/VIS/day_3_m3/mango_day_3_m3_10_front.hdr,Mango/VIS/day_3_m3/mango_day_3_m3_10_front.bin,468,430,418.0,2,2750.0,,overripe,overripe,"(64, 64, 224)",2,0
469,Mango,back,day_3_m3,VIS,Mango/VIS/day_3_m3/mango_day_3_m3_10_back.hdr,Mango/VIS/day_3_m3/mango_day_3_m3_10_back.bin,469,430,418.0,2,2750.0,,overripe,overripe,"(64, 64, 224)",2,0
470,Mango,back,day_3_m3,VIS_COR,Mango/VIS_COR/day_3_m3/mango_day_3_m3_10_back.hdr,Mango/VIS_COR/day_3_m3/mango_day_3_m3_10_back.bin,470,430,418.0,2,2750.0,,overripe,overripe,"(64, 64, 249)",2,0
471,Mango,front,day_3_m3,VIS,Mango/VIS/day_3_m3/mango_day_3_m3_11_front.hdr,Mango/VIS/day_3_m3/mango_day_3_m3_11_front.bin,471,420,411.0,2,11150.0,,unripe,unripe,"(64, 64, 224)",0,0
472,Mango,back,day_3_m3,VIS,Mango/VIS/day_3_m3/mango_day_3_m3_11_back.hdr,Mango/VIS/day_3_m3/mango_day_3_m3_11_back.bin,472,420,411.0,2,11150.0,,unripe,unripe,"(64, 64, 224)",0,0
473,Mango,front,day_3_m3,VIS_COR,Mango/VIS_COR/day_3_m3/mango_day_3_m3_11_front.hdr,Mango/VIS_COR/day_3_m3/mango_day_3_m3_11_front.bin,473,420,411.0,2,11150.0,,unripe,unripe,"(64, 64, 249)",0,0
474,Mango,back,day_3_m3,VIS_COR,Mango/VIS_COR/day_3_m3/mango_day_3_m3_11_back.hdr,Mango/VIS_COR/day_3_m3/mango_day_3_m3_11_back.bin,474,420,411.0,2,11150.0,,unripe,unripe,"(64, 64, 249)",0,0
475,Mango,back,day_10_m3,VIS,Mango/VIS/day_10_m3/mango_day_10_m3_12_back.hdr,Mango/VIS/day_10_m3/mango_day_10_m3_12_back.bin,475,405,379.0,9,5800.0,,perfect,ripe,"(64, 64, 224)",1,0
476,Mango,front,day_10_m3,VIS_COR,Mango/VIS_COR/day_10_m3/mango_day_10_m3_12_front.hdr,Mango/VIS_COR/day_10_m3/mango_day_10_m3_12_front.bin,476,405,379.0,9,5800.0,,perfect,ripe,"(64, 64, 249)",1,0
477,Mango,back,day_10_m3,VIS_COR,Mango/VIS_COR/day_10_m3/mango_day_10_m3_12_back.hdr,Mango/VIS_COR/day_10_m3/mango_day_10_m3_12_back.bin,477,405,379.0,9,5800.0,,perfect,ripe,"(64, 64, 249)",1,0
478,Mango,front,day_5_m3,VIS,Mango/VIS/day_5_m3/mango_day_5_m3_13_front.hdr,Mango/VIS/day_5_m3/mango_day_5_m3_13_front.bin,478,471,454.0,4,11350.0,,unripe,unripe,"(64, 64, 224)",0,0
479,Mango,front,day_5_m3,VIS_COR,Mango/VIS_COR/day_5_m3/mango_day_5_m3_13_front.hdr,Mango/VIS_COR/day_5_m3/mango_day_5_m3_13_front.bin,479,471,454.0,4,11350.0,,unripe,unripe,"(64, 64, 249)",0,0
480,Mango,back,day_5_m3,VIS_COR,Mango/VIS_COR/day_5_m3/mango_day_5_m3_13_back.hdr,Mango/VIS_COR/day_5_m3/mango_day_5_m3_13_back.bin,480,471,454.0,4,11350.0,,unripe,unripe,"(64, 64, 249)",0,0
481,Mango,front,day_12_m3,VIS,Mango/VIS/day_12_m3/mango_day_12_m3_14_front.hdr,Mango/VIS/day_12_m3/mango_day_12_m3_14_front.bin,481,443,379.0,11,8600.0,,overripe,overripe,"(64, 64, 224)",2,0
482,Mango,front,day_12_m3,VIS_COR,Mango/VIS_COR/day_12_m3/mango_day_12_m3_14_front.hdr,Mango/VIS_COR/day_12_m3/mango_day_12_m3_14_front.bin,482,443,379.0,11,8600.0,,overripe,overripe,"(64, 64, 249)",2,0
483,Mango,back,day_12_m3,VIS_COR,Mango/VIS_COR/day_12_m3/mango_day_12_m3_14_back.hdr,Mango/VIS_COR/day_12_m3/mango_day_12_m3_14_back.bin,483,443,379.0,11,8600.0,,overripe,overripe,"(64, 64, 249)",2,0
484,Mango,front,day_1_m3,VIS,Mango/VIS/day_1_m3/mango_day_1_m3_15_front.hdr,Mango/VIS/day_1_m3/mango_day_1_m3_15_front.bin,484,451,449.0,0,14350.0,,perfect,ripe,"(64, 64, 224)",1,0
485,Mango,back,day_1_m3,VIS,Mango/VIS/day_1_m3/mango_day_1_m3_15_back.hdr,Mango/VIS/day_1_m3/mango_day_1_m3_15_back.bin,485,451,449.0,0,14350.0,,perfect,ripe,"(64, 64, 224)",1,0
486,Mango,back,day_1_m3,VIS_COR,Mango/VIS_COR/day_1_m3/mango_day_1_m3_15_back.hdr,Mango/VIS_COR/day_1_m3/mango_day_1_m3_15_back.bin,486,451,449.0,0,14350.0,,perfect,ripe,"(64, 64, 249)",1,0
487,Mango,front,day_8_m3,VIS,Mango/VIS/day_8_m3/mango_day_8_m3_16_front.hdr,Mango/VIS/day_8_m3/mango_day_8_m3_16_front.bin,487,423,397.0,7,11300.0,,perfect,ripe,"(64, 64, 224)",1,0
488,Mango,back,day_8_m3,VIS,Mango/VIS/day_8_m3/mango_day_8_m3_16_back.hdr,Mango/VIS/day_8_m3/mango_day_8_m3_16_back.bin,488,423,397.0,7,11300.0,,perfect,ripe,"(64, 64, 224)",1,0
489,Mango,front,day_8_m3,VIS_COR,Mango/VIS_COR/day_8_m3/mango_day_8_m3_16_front.hdr,Mango/VIS_COR/day_8_m3/mango_day_8_m3_16_front.bin,489,423,397.0,7,11300.0,,perfect,ripe,"(64, 64, 249)",1,0
490,Mango,front,day_9_m3,VIS,Mango/VIS/day_9_m3/mango_day_9_m3_17_front.hdr,Mango/VIS/day_9_m3/mango_day_9_m3_17_front.bin,490,442,416.0,8,8100.0,,perfect,ripe,"(64, 64, 224)",1,0
491,Mango,back,day_9_m3,VIS,Mango/VIS/day_9_m3/mango_day_9_m3_17_back.hdr,Mango/VIS/day_9_m3/mango_day_9_m3_17_back.bin,491,442,416.0,8,8100.0,,perfect,ripe,"(64, 64, 224)",1,0
492,Mango,front,day_9_m3,VIS_COR,Mango/VIS_COR/day_9_m3/mango_day_9_m3_17_front.hdr,Mango/VIS_COR/day_9_m3/mango_day_9_m3_17_front.bin,492,442,416.0,8,8100.0,,perfect,ripe,"(64, 64, 249)",1,0
493,Mango,back,day_9_m3,VIS_COR,Mango/VIS_COR/day_9_m3/mango_day_9_m3_17_back.hdr,Mango/VIS_COR/day_9_m3/mango_day_9_m3_17_back.bin,493,442,416.0,8,8100.0,,perfect,ripe,"(64, 64, 249)",1,0
494,Mango,front,day_9_m3,VIS,Mango/VIS/day_9_m3/mango_day_9_m3_18_front.hdr,Mango/VIS/day_9_m3/mango_day_9_m3_18_front.bin,494,395,368.0,8,15400.0,,perfect,ripe,"(64, 64, 224)",1,0
495,Mango,back,day_9_m3,VIS,Mango/VIS/day_9_m3/mango_day_9_m3_18_back.hdr,Mango/VIS/day_9_m3/mango_day_9_m3_18_back.bin,495,395,368.0,8,15400.0,,perfect,ripe,"(64, 64, 224)",1,0
496,Mango,front,day_9_m3,VIS_COR,Mango/VIS_COR/day_9_m3/mango_day_9_m3_18_front.hdr,Mango/VIS_COR/day_9_m3/mango_day_9_m3_18_front.bin,496,395,368.0,8,15400.0,,perfect,ripe,"(64, 64, 249)",1,0
497,Mango,back,day_9_m3,VIS_COR,Mango/VIS_COR/day_9_m3/mango_day_9_m3_18_back.hdr,Mango/VIS_COR/day_9_m3/mango_day_9_m3_18_back.bin,497,395,368.0,8,15400.0,,perfect,ripe,"(64, 64, 249)",1,0
498,Mango,front,day_1_m3,VIS_COR,Mango/VIS_COR/day_1_m3/mango_day_1_m3_19_front.hdr,Mango/VIS_COR/day_1_m3/mango_day_1_m3_19_front.bin,498,399,397.0,0,12050.0,,perfect,ripe,"(64, 64, 249)",1,0
499,Mango,back,day_1_m3,VIS_COR,Mango/VIS_COR/day_1_m3/mango_day_1_m3_19_back.hdr,Mango/VIS_COR/day_1_m3/mango_day_1_m3_19_back.bin,499,399,397.0,0,12050.0,,perfect,ripe,"(64, 64, 249)",1,0
500,Mango,front,day_4_m3,VIS,Mango/VIS/day_4_m3/mango_day_4_m3_20_front.hdr,Mango/VIS/day_4_m3/mango_day_4_m3_20_front.bin,500,435,422.0,3,5600.0,,overripe,overripe,"(64, 64, 224)",2,0
501,Mango,back,day_4_m3,VIS,Mango/VIS/day_4_m3/mango_day_4_m3_20_back.hdr,Mango/VIS/day_4_m3/mango_day_4_m3_20_back.bin,501,435,422.0,3,5600.0,,overripe,overripe,"(64, 64, 224)",2,0
502,Mango,front,day_10_m3,VIS,Mango/VIS/day_10_m3/mango_day_10_m3_21_front.hdr,Mango/VIS/day_10_m3/mango_day_10_m3_21_front.bin,502,436,400.0,9,11250.0,,unripe,unripe,"(64, 64, 224)",0,0
503,Mango,front,day_10_m3,VIS_COR,Mango/VIS_COR/day_10_m3/mango_day_10_m3_21_front.hdr,Mango/VIS_COR/day_10_m3/mango_day_10_m3_21_front.bin,503,436,400.0,9,11250.0,,unripe,unripe,"(64, 64, 249)",0,0
504,Mango,back,day_10_m3,VIS_COR,Mango/VIS_COR/day_10_m3/mango_day_10_m3_21_back.hdr,Mango/VIS_COR/day_10_m3/mango_day_10_m3_21_back.bin,504,436,400.0,9,11250.0,,unripe,unripe,"(64, 64, 249)",0,0
505,Mango,front,day_8_m3,VIS,Mango/VIS/day_8_m3/mango_day_8_m3_22_front.hdr,Mango/VIS/day_8_m3/mango_day_8_m3_22_front.bin,505,443,416.0,7,12800.0,,unripe,unripe,"(64, 64, 224)",0,0
506,Mango,back,day_8_m3,VIS,Mango/VIS/day_8_m3/mango_day_8_m3_22_back.hdr,Mango/VIS/day_8_m3/mango_day_8_m3_22_back.bin,506,443,416.0,7,12800.0,,unripe,unripe,"(64, 64, 224)",0,0
507,Mango,front,day_8_m3,VIS_COR,Mango/VIS_COR/day_8_m3/mango_day_8_m3_22_front.hdr,Mango/VIS_COR/day_8_m3/mango_day_8_m3_22_front.bin,507,443,416.0,7,12800.0,,unripe,unripe,"(64, 64, 249)",0,0
508,Mango,front,day_7_m3,VIS_COR,Mango/VIS_COR/day_7_m3/mango_day_7_m3_23_front.hdr,Mango/VIS_COR/day_7_m3/mango_day_7_m3_23_front.bin,508,389,374.0,6,11300.0,,perfect,ripe,"(64, 64, 249)",1,0
509,Mango,front,day_7_m3,VIS,Mango/VIS/day_7_m3/mango_day_7_m3_24_front.hdr,Mango/VIS/day_7_m3/mango_day_7_m3_24_front.bin,509,438,423.0,6,11700.0,,perfect,ripe,"(64, 64, 224)",1,0
510,Mango,back,day_7_m3,VIS,Mango/VIS/day_7_m3/mango_day_7_m3_24_back.hdr,Mango/VIS/day_7_m3/mango_day_7_m3_24_back.bin,510,438,423.0,6,11700.0,,perfect,ripe,"(64, 64, 224)",1,0
511,Mango,front,day_7_m3,VIS_COR,Mango/VIS_COR/day_7_m3/mango_day_7_m3_24_front.hdr,Mango/VIS_COR/day_7_m3/mango_day_7_m3_24_front.bin,511,438,423.0,6,11700.0,,perfect,ripe,"(64, 64, 249)",1,0
512,Mango,back,day_7_m3,VIS_COR,Mango/VIS_COR/day_7_m3/mango_day_7_m3_24_back.hdr,Mango/VIS_COR/day_7_m3/mango_day_7_m3_24_back.bin,512,438,423.0,6,11700.0,,perfect,ripe,"(64, 64, 249)",1,0
513,Mango,front,day_9_m3,VIS,Mango/VIS/day_9_m3/mango_day_9_m3_25_front.hdr,Mango/VIS/day_9_m3/mango_day_9_m3_25_front.bin,513,402,367.0,8,10400.0,,perfect,ripe,"(64, 64, 224)",1,0
514,Mango,back,day_9_m3,VIS,Mango/VIS/day_9_m3/mango_day_9_m3_25_back.hdr,Mango/VIS/day_9_m3/mango_day_9_m3_25_back.bin,514,402,367.0,8,10400.0,,perfect,ripe,"(64, 64, 224)",1,0
515,Mango,front,day_9_m3,VIS_COR,Mango/VIS_COR/day_9_m3/mango_day_9_m3_25_front.hdr,Mango/VIS_COR/day_9_m3/mango_day_9_m3_25_front.bin,515,402,367.0,8,10400.0,,perfect,ripe,"(64, 64, 249)",1,0
516,Mango,front,day_5_m3,VIS,Mango/VIS/day_5_m3/mango_day_5_m3_26_front.hdr,Mango/VIS/day_5_m3/mango_day_5_m3_26_front.bin,516,454,439.0,4,13050.0,,unripe,unripe,"(64, 64, 224)",0,0
517,Mango,back,day_5_m3,VIS,Mango/VIS/day_5_m3/mango_day_5_m3_26_back.hdr,Mango/VIS/day_5_m3/mango_day_5_m3_26_back.bin,517,454,439.0,4,13050.0,,unripe,unripe,"(64, 64, 224)",0,0
518,Mango,back,day_5_m3,VIS_COR,Mango/VIS_COR/day_5_m3/mango_day_5_m3_26_back.hdr,Mango/VIS_COR/day_5_m3/mango_day_5_m3_26_back.bin,518,454,439.0,4,13050.0,,unripe,unripe,"(64, 64, 249)",0,0
519,Mango,back,day_7_m3,VIS,Mango/VIS/day_7_m3/mango_day_7_m3_27_back.hdr,Mango/VIS/day_7_m3/mango_day_7_m3_27_back.bin,519,403,381.0,6,18800.0,,unripe,unripe,"(64, 64, 224)",0,0
520,Mango,front,day_7_m3,VIS_COR,Mango/VIS_COR/day_7_m3/mango_day_7_m3_27_front.hdr,Mango/VIS_COR/day_7_m3/mango_day_7_m3_27_front.bin,520,403,381.0,6,18800.0,,unripe,unripe,"(64, 64, 249)",0,0
521,Mango,front,day_11_m3,VIS,Mango/VIS/day_11_m3/mango_day_11_m3_28_front.hdr,Mango/VIS/day_11_m3/mango_day_11_m3_28_front.bin,521,442,407.0,10,4900.0,,perfect,ripe,"(64, 64, 224)",1,0
522,Mango,back,day_11_m3,VIS,Mango/VIS/day_11_m3/mango_day_11_m3_28_back.hdr,Mango/VIS/day_11_m3/mango_day_11_m3_28_back.bin,522,442,407.0,10,4900.0,,perfect,ripe,"(64, 64, 224)",1,0
523,Mango,back,day_11_m3,VIS_COR,Mango/VIS_COR/day_11_m3/mango_day_11_m3_28_back.hdr,Mango/VIS_COR/day_11_m3/mango_day_11_m3_28_back.bin,523,442,407.0,10,4900.0,,perfect,ripe,"(64, 64, 249)",1,0
524,Mango,front,day_7_m3,VIS,Mango/VIS/day_7_m3/mango_day_7_m3_29_front.hdr,Mango/VIS/day_7_m3/mango_day_7_m3_29_front.bin,524,425,405.0,6,7699.0,,unripe,unripe,"(64, 64, 224)",0,0
525,Mango,front,day_7_m3,VIS_COR,Mango/VIS_COR/day_7_m3/mango_day_7_m3_29_front.hdr,Mango/VIS_COR/day_7_m3/mango_day_7_m3_29_front.bin,525,425,405.0,6,7699.0,,unripe,unripe,"(64, 64, 249)",0,0
526,Mango,back,day_12_m3,VIS_COR,Mango/VIS_COR/day_12_m3/mango_day_12_m3_30_back.hdr,Mango/VIS_COR/day_12_m3/mango_day_12_m3_30_back.bin,526,436,367.0,11,4200.0,,overripe,overripe,"(64, 64, 249)",2,0
527,Mango,front,day_12_m3,VIS,Mango/VIS/day_12_m3/mango_day_12_m3_31_front.hdr,Mango/VIS/day_12_m3/mango_day_12_m3_31_front.bin,527,412,361.0,11,3000.0,,overripe,overripe,"(64, 64, 224)",2,0
528,Mango,back,day_12_m3,VIS_COR,Mango/VIS_COR/day_12_m3/mango_day_12_m3_31_back.hdr,Mango/VIS_COR/day_12_m3/mango_day_12_m3_31_back.bin,528,412,361.0,11,3000.0,,overripe,overripe,"(64, 64, 249)",2,0
529,Mango,front,day_9_m3,VIS,Mango/VIS/day_9_m3/mango_day_9_m3_32_front.hdr,Mango/VIS/day_9_m3/mango_day_9_m3_32_front.bin,529,438,401.0,8,2100.0,,overripe,overripe,"(64, 64, 224)",2,0
530,Mango,back,day_9_m3,VIS,Mango/VIS/day_9_m3/mango_day_9_m3_32_back.hdr,Mango/VIS/day_9_m3/mango_day_9_m3_32_back.bin,530,438,401.0,8,2100.0,,overripe,overripe,"(64, 64, 224)",2,0
531,Mango,front,day_9_m3,VIS_COR,Mango/VIS_COR/day_9_m3/mango_day_9_m3_32_front.hdr,Mango/VIS_COR/day_9_m3/mango_day_9_m3_32_front.bin,531,438,401.0,8,2100.0,,overripe,overripe,"(64, 64, 249)",2,0
532,Mango,back,day_9_m3,VIS_COR,Mango/VIS_COR/day_9_m3/mango_day_9_m3_32_back.hdr,Mango/VIS_COR/day_9_m3/mango_day_9_m3_32_back.bin,532,438,401.0,8,2100.0,,overripe,overripe,"(64, 64, 249)",2,0
533,Mango,back,day_12_m3,VIS,Mango/VIS/day_12_m3/mango_day_12_m3_33_back.hdr,Mango/VIS/day_12_m3/mango_day_12_m3_33_back.bin,533,443,382.0,11,3700.0,,overripe,overripe,"(64, 64, 224)",2,0
534,Mango,front,day_12_m3,VIS_COR,Mango/VIS_COR/day_12_m3/mango_day_12_m3_33_front.hdr,Mango/VIS_COR/day_12_m3/mango_day_12_m3_33_front.bin,534,443,382.0,11,3700.0,,overripe,overripe,"(64, 64, 249)",2,0
535,Mango,back,day_12_m3,VIS_COR,Mango/VIS_COR/day_12_m3/mango_day_12_m3_33_back.hdr,Mango/VIS_COR/day_12_m3/mango_day_12_m3_33_back.bin,535,443,382.0,11,3700.0,,overripe,overripe,"(64, 64, 249)",2,0
536,Mango,back,day_9_m3,VIS,Mango/VIS/day_9_m3/mango_day_9_m3_34_back.hdr,Mango/VIS/day_9_m3/mango_day_9_m3_34_back.bin,536,462,424.0,8,16900.0,,unripe,unripe,"(64, 64, 224)",0,0
537,Mango,back,day_9_m3,VIS_COR,Mango/VIS_COR/day_9_m3/mango_day_9_m3_34_back.hdr,Mango/VIS_COR/day_9_m3/mango_day_9_m3_34_back.bin,537,462,424.0,8,16900.0,,unripe,unripe,"(64, 64, 249)",0,0
538,Mango,front,day_12_m3,VIS,Mango/VIS/day_12_m3/mango_day_12_m3_35_front.hdr,Mango/VIS/day_12_m3/mango_day_12_m3_35_front.bin,538,447,379.0,11,2500.0,,overripe,overripe,"(64, 64, 224)",2,0
539,Mango,front,day_12_m3,VIS_COR,Mango/VIS_COR/day_12_m3/mango_day_12_m3_35_front.hdr,Mango/VIS_COR/day_12_m3/mango_day_12_m3_35_front.bin,539,447,379.0,11,2500.0,,overripe,overripe,"(64, 64, 249)",2,0
540,Mango,front,day_4_m3,VIS_COR,Mango/VIS_COR/day_4_m3/mango_day_4_m3_36_front.hdr,Mango/VIS_COR/day_4_m3/mango_day_4_m3_36_front.bin,540,460,443.0,3,1200.0,,overripe,overripe,"(64, 64, 249)",2,0
541,Mango,back,day_4_m3,VIS_COR,Mango/VIS_COR/day_4_m3/mango_day_4_m3_36_back.hdr,Mango/VIS_COR/day_4_m3/mango_day_4_m3_36_back.bin,541,460,443.0,3,1200.0,,overripe,overripe,"(64, 64, 249)",2,0
542,Mango,back,day_7_m3,VIS,Mango/VIS/day_7_m3/mango_day_7_m3_37_back.hdr,Mango/VIS/day_7_m3/mango_day_7_m3_37_back.bin,542,494,469.0,6,3800.0,,perfect,ripe,"(64, 64, 224)",1,0
543,Mango,back,day_7_m3,VIS_COR,Mango/VIS_COR/day_7_m3/mango_day_7_m3_37_back.hdr,Mango/VIS_COR/day_7_m3/mango_day_7_m3_37_back.bin,543,494,469.0,6,3800.0,,perfect,ripe,"(64, 64, 249)",1,0
544,Mango,back,day_11_m3,VIS,Mango/VIS/day_11_m3/mango_day_11_m3_38_back.hdr,Mango/VIS/day_11_m3/mango_day_11_m3_38_back.bin,544,426,395.0,10,9750.0,,unripe,unripe,"(64, 64, 224)",0,0
545,Mango,front,day_11_m3,VIS_COR,Mango/VIS_COR/day_11_m3/mango_day_11_m3_38_front.hdr,Mango/VIS_COR/day_11_m3/mango_day_11_m3_38_front.bin,545,426,395.0,10,9750.0,,unripe,unripe,"(64, 64, 249)",0,0
546,Mango,front,day_11_m3,VIS,Mango/VIS/day_11_m3/mango_day_11_m3_39_front.hdr,Mango/VIS/day_11_m3/mango_day_11_m3_39_front.bin,546,410,378.0,10,10800.0,,perfect,ripe,"(64, 64, 224)",1,0
547,Mango,back,day_11_m3,VIS,Mango/VIS/day_11_m3/mango_day_11_m3_39_back.hdr,Mango/VIS/day_11_m3/mango_day_11_m3_39_back.bin,547,410,378.0,10,10800.0,,perfect,ripe,"(64, 64, 224)",1,0
548,Mango,front,day_11_m3,VIS_COR,Mango/VIS_COR/day_11_m3/mango_day_11_m3_39_front.hdr,Mango/VIS_COR/day_11_m3/mango_day_11_m3_39_front.bin,548,410,378.0,10,10800.0,,perfect,ripe,"(64, 64, 249)",1,0
549,Mango,front,day_10_m3,VIS,Mango/VIS/day_10_m3/mango_day_10_m3_40_front.hdr,Mango/VIS/day_10_m3/mango_day_10_m3_40_front.bin,549,387,345.0,9,4100.0,,overripe,overripe,"(64, 64, 224)",2,0
550,Mango,back,day_10_m3,VIS,Mango/VIS/day_10_m3/mango_day_10_m3_40_back.hdr,Mango/VIS/day_10_m3/mango_day_10_m3_40_back.bin,550,387,345.0,9,4100.0,,overripe,overripe,"(64, 64, 224)",2,0
551,Mango,back,day_10_m3,VIS_COR,Mango/VIS_COR/day_10_m3/mango_day_10_m3_40_back.hdr,Mango/VIS_COR/day_10_m3/mango_day_10_m3_40_back.bin,551,387,345.0,9,4100.0,,overripe,overripe,"(64, 64, 249)",2,0
552,Papaya,front,day_m4_01,VIS_COR,Papaya/VIS_COR/day_m4_01/papaya_day_m4_01_10_front.hdr,Papaya/VIS_COR/day_m4_01/papaya_day_m4_01_10_front.bin,552,285,284.0,0,1850.0,,perfect,ripe,"(128, 70, 249)",1,0
